0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
332.54196,332.02634,331.89352,331.5732,331.08102,330.2451,329.21384,328.1904,327.21384,325.95602,324.59665,323.20602,321.92477,320.6904,319.45602,318.5107,317.7529,316.85446,315.66696,314.45602,313.3857,312.58884,311.97165,311.53415,311.15134,310.8232,310.60446,310.4404,310.45602,310.58102,310.72165,310.79977,310.65134,310.47946,310.4951,310.64352,310.7529,310.66696,310.26852,309.5576,308.65915,307.8232,307.7607,308.3701,308.8779,309.1279,308.86227,307.8076,306.5576,305.5732,304.76852,304.58102,304.72946,304.9326,305.0732,305.47165,305.6904,305.65134,305.61227,305.6357,305.33102,305.0732,304.8779,304.97165,305.0029,305.0576,304.97946,304.76852,304.54196,303.9482,303.27634,302.77634,302.26852,301.8779,301.76852,302.03415,302.64352,303.10446,303.5732,303.85446,304.0029,304.3154,304.6357,304.7529,304.73727,304.4951,304.22165,304.10446,304.0732,304.04977,303.85446,303.3076,302.3154,301.16696,300.15134,299.71384,299.6982,299.59665,299.10446,298.04977,296.72165,295.84665,295.33884
335.6201,335.42477,334.9951,334.27634,333.6201,332.78415,332.0576,331.4482,330.54977,329.26852,327.79196,326.47946,325.3701,324.22946,323.14352,322.11227,321.14352,320.04196,318.90134,317.51852,316.39352,315.59665,315.0107,314.59665,314.20602,313.7529,313.33884,313.33102,313.67477,314.0029,314.17477,314.0576,313.7607,313.4326,313.28415,313.34665,313.3701,313.2451,312.85446,312.1826,311.22946,310.4404,310.42477,311.0654,311.6201,311.98727,312.0107,311.1279,309.9951,309.1201,307.90915,306.90134,306.6201,306.59665,306.79196,307.3154,307.52634,307.48727,307.45602,307.40134,307.08884,306.6279,306.51852,306.8779,306.8857,306.83884,306.4482,305.97165,305.71384,305.2451,304.47946,303.84665,303.22946,302.72946,302.6982,303.8076,305.42477,306.46384,306.22165,305.7451,305.60446,305.71384,305.91696,306.08102,306.22165,306.15134,305.83884,305.5732,305.39352,305.3154,305.33102,304.98727,303.90134,302.33102,301.28415,301.09665,301.23727,301.22165,300.9326,300.15134,298.86227,297.72946,296.79977
339.33884,338.97165,338.08884,336.96384,335.8154,335.0029,334.53415,334.08102,333.28415,332.0654,330.72165,329.5107,328.3857,327.2607,326.1357,324.97165,324.04977,323.0576,321.90134,320.6279,319.6201,318.9482,318.40915,317.9951,317.4951,316.79977,316.28415,316.5107,317.04196,317.29977,317.16696,316.83884,316.54977,316.1904,315.86227,315.79977,315.79196,315.6826,315.34665,314.6904,313.8779,313.47946,313.7451,314.2607,314.60446,314.8232,314.90915,314.46384,313.73727,313.0107,311.52634,309.53415,308.47946,307.9482,308.2607,309.17477,309.84665,309.97165,309.89352,309.66696,309.17477,308.6982,308.2607,307.6982,309.3857,308.98727,308.3154,307.65134,307.3701,306.72946,305.79977,305.04977,304.46384,304.03415,304.48727,306.6357,308.4326,308.46384,307.86227,307.47165,307.40915,307.45602,307.58884,307.6982,307.77634,307.71384,307.40134,306.97946,306.7529,306.73727,306.8701,306.70602,305.59665,303.92477,303.0029,302.96384,303.23727,303.21384,302.92477,302.2607,301.15134,299.9951,298.95602
342.3857,341.95602,341.08884,339.72946,338.33884,337.3779,336.7607,336.14352,335.2451,334.17477,333.04977,331.90134,330.72946,329.6982,328.7451,327.79196,326.8154,325.79977,324.72165,323.6826,322.96384,322.5654,322.17477,321.6357,320.90915,320.0107,319.46384,319.58102,319.9482,319.95602,319.5654,319.11227,318.91696,318.66696,318.2607,318.0654,318.02634,317.95602,317.64352,316.98727,316.45602,316.58102,317.16696,317.6357,317.7607,317.71384,317.59665,317.2607,316.67477,315.79977,314.11227,312.09665,310.9326,310.28415,310.66696,311.9482,312.8857,312.9482,312.58884,311.9404,311.0107,310.33102,309.4404,306.83102,308.1904,308.09665,307.76852,307.2607,305.72165,307.35446,307.21384,306.6279,306.28415,306.72946,308.09665,309.7529,310.5576,310.26852,309.72165,309.5732,309.5576,309.53415,309.58884,309.60446,309.4951,309.3232,309.0029,308.60446,308.53415,308.72165,308.8779,308.6201,307.4404,306.0107,305.23727,305.11227,305.3232,305.3857,305.0732,304.3701,303.2607,302.09665,300.97946
345.0107,344.42477,343.39352,342.23727,340.83884,339.7607,338.97165,338.17477,337.3701,336.4951,335.52634,334.33102,333.02634,331.84665,330.95602,330.0576,329.0576,328.02634,327.08884,326.53415,326.54977,326.48727,325.96384,325.2529,324.42477,323.4951,322.8779,322.6904,322.47946,322.09665,321.5732,321.21384,320.97946,320.6201,320.2607,320.1982,320.33884,320.3779,320.02634,319.3701,319.15134,319.64352,320.22165,320.47165,320.4404,320.23727,319.92477,319.4404,318.7451,317.6201,316.0654,314.72165,314.08102,313.79196,314.33102,315.36227,315.7607,315.4951,314.8076,313.83102,312.6279,311.79196,310.73727,309.08884,309.3076,308.96384,307.83102,306.4482,302.72946,304.64352,306.79977,307.4404,308.40134,309.79977,311.27634,312.46384,312.5732,312.21384,311.7529,311.6982,311.65915,311.60446,311.6357,311.59665,311.36227,311.0029,310.58884,310.33884,310.5107,310.8154,310.9326,310.5654,309.51852,308.3154,307.5732,307.29977,307.4482,307.58884,307.2607,306.47946,305.27634,303.9482,302.65134
347.6826,346.8232,345.71384,344.51852,343.1357,341.8779,340.91696,340.04196,339.3232,338.6826,337.98727,336.96384,335.47165,333.86227,332.65134,331.92477,331.03415,330.0732,329.4404,329.77634,330.1982,329.85446,329.10446,328.3076,327.47946,326.5732,325.83884,325.4482,324.90915,324.1201,323.40915,322.76852,322.46384,322.0576,321.8857,321.9482,322.20602,322.22946,321.96384,321.8154,322.0654,322.58884,322.9404,322.90134,322.5732,322.14352,321.59665,320.9482,320.14352,319.11227,318.1279,317.6201,317.5654,317.65134,318.11227,318.5732,318.45602,317.7529,316.86227,315.5576,314.35446,313.36227,312.23727,310.97165,310.97946,310.22165,308.8076,307.53415,305.8857,306.39352,307.35446,308.90134,310.86227,312.61227,313.85446,314.27634,314.28415,313.97946,313.5576,313.48727,313.36227,313.33102,313.40915,313.3857,313.0576,312.52634,312.04196,311.86227,312.1201,312.4326,312.52634,312.3154,311.64352,310.7529,310.0576,309.78415,309.7529,309.6904,309.20602,308.33102,307.0654,305.60446,304.1904
350.01852,348.79977,347.36227,345.73727,344.22165,342.83884,341.8857,341.20602,340.8857,340.66696,340.10446,339.03415,337.4482,335.9951,335.22165,334.79196,334.04196,333.3076,333.02634,333.0576,332.85446,332.3154,331.54977,330.78415,329.90134,328.8779,328.01852,327.54977,326.9326,326.0029,325.11227,324.39352,323.98727,323.6982,323.60446,323.7529,323.90134,323.91696,323.72946,323.77634,324.2607,324.8232,324.9951,324.71384,324.0732,323.3701,322.58102,321.98727,321.4326,320.84665,320.3857,320.3076,320.5654,320.6826,320.86227,321.08102,320.7607,319.90134,318.6982,317.20602,315.90915,315.10446,314.27634,313.8232,313.8154,312.9482,311.61227,310.4951,309.5576,310.03415,311.04977,312.66696,314.54977,315.65134,315.8154,315.90915,315.83102,315.72946,315.2607,315.14352,314.71384,314.64352,314.67477,314.59665,314.2607,313.78415,313.36227,313.1826,313.34665,313.45602,313.54196,313.6826,313.3701,312.76852,312.21384,311.9404,311.83102,311.5029,310.72165,309.59665,308.27634,306.96384,305.8154
351.53415,350.1982,348.78415,346.83102,344.84665,343.6982,342.92477,342.36227,342.29977,342.15134,341.72165,341.0107,340.02634,339.1279,338.85446,338.66696,338.0732,337.15134,336.15915,335.45602,334.9482,334.45602,333.8076,332.9951,331.90915,330.6826,329.65134,329.15915,328.73727,327.86227,327.0654,326.4404,326.0732,325.73727,325.58102,325.4951,325.66696,325.92477,325.89352,325.8701,326.27634,326.73727,326.8076,326.29977,325.61227,324.7607,323.9482,323.54977,323.22946,322.95602,322.85446,322.97946,323.0576,322.9482,323.04196,322.97165,322.7451,322.0654,320.7529,319.10446,318.03415,317.39352,316.9404,316.97165,317.1904,316.72946,315.8701,314.83884,314.1279,314.5107,315.33884,315.86227,315.83884,316.79977,318.59665,318.0576,317.08102,319.8154,318.66696,318.1904,317.0576,316.67477,316.3232,316.01852,315.7607,315.42477,315.1357,315.01852,315.08884,314.83884,314.7451,314.96384,314.8154,314.4326,314.0576,313.8154,313.83884,313.52634,312.3154,310.6904,309.4404,308.51852,307.77634
352.95602,351.8701,350.8701,349.48727,347.98727,346.4951,345.1357,344.29977,344.3154,344.29196,343.8701,343.47946,343.0654,342.6279,342.4404,342.14352,341.33884,339.72165,338.3779,337.59665,337.10446,336.6201,335.83884,334.6904,333.3701,332.2451,331.36227,330.9951,330.89352,330.29977,329.65134,329.26852,328.72165,328.2529,327.85446,327.60446,327.71384,328.04977,328.1904,328.22946,328.53415,328.90915,328.90134,328.22165,327.48727,326.72946,326.1826,325.83884,325.4326,325.04977,325.01852,325.1982,325.04977,324.89352,324.96384,324.91696,324.72946,324.02634,322.72165,321.4482,320.71384,320.08884,319.6904,320.0029,320.36227,320.04196,319.5654,319.22165,319.09665,319.22165,319.3154,319.1279,318.01852,317.04196,318.08102,318.6826,318.03415,316.73727,318.11227,320.89352,320.4404,319.2529,319.0029,318.41696,318.4482,318.08884,317.72946,317.5732,317.58102,317.08884,316.8232,316.8779,316.6201,316.34665,316.08102,316.0107,316.3232,316.11227,314.1357,312.1826,311.33102,310.97165,310.60446
355.03415,354.3779,354.04196,353.35446,352.1201,350.79196,349.34665,348.33884,347.70602,347.09665,346.79977,346.6279,346.29977,345.66696,345.04196,344.39352,343.29196,341.73727,340.6357,340.04196,339.4326,338.64352,337.53415,336.21384,335.22946,334.4326,333.7529,333.60446,333.71384,333.42477,332.90134,332.5576,332.4326,332.0732,331.58884,331.28415,331.17477,331.1826,330.9482,330.7451,330.84665,331.0654,331.0732,330.5576,329.79196,329.02634,328.4404,327.83884,327.15915,326.71384,326.78415,327.17477,327.3076,327.3154,327.3779,327.36227,326.97946,326.1279,325.09665,324.09665,323.36227,322.8701,322.9404,323.4482,323.66696,323.23727,322.92477,322.90134,322.90134,322.5654,322.1357,321.54977,320.5029,319.47165,319.3232,319.35446,318.89352,318.1357,317.0576,316.04977,319.61227,319.79977,319.72165,319.1982,320.8154,322.03415,321.2451,320.7529,320.76852,319.92477,319.52634,319.5107,318.97165,318.65134,318.5029,318.59665,319.0732,318.65915,316.34665,314.77634,314.17477,314.10446,313.8779
357.33102,356.8076,356.65134,356.29977,355.21384,353.92477,352.6279,351.6201,350.8779,350.47946,350.2607,349.98727,349.29196,348.4482,347.6982,346.6904,345.3701,344.0576,343.17477,342.40134,341.5029,340.5029,339.4951,338.66696,338.08102,337.58884,337.33102,337.41696,337.5029,337.27634,336.85446,336.6826,336.5576,336.14352,335.52634,334.97165,334.72946,334.35446,333.70602,333.3701,333.3857,333.47165,333.4326,332.83102,331.9404,331.20602,330.77634,330.33884,329.72165,329.29977,329.51852,330.0732,330.34665,330.40134,330.40915,330.16696,329.4482,328.53415,327.59665,326.72165,326.23727,326.2607,326.6279,327.02634,327.09665,326.47165,326.03415,325.90915,325.8779,325.5107,324.79977,324.14352,323.2529,322.22946,321.5654,321.0029,320.40134,319.72165,318.6357,317.8701,318.91696,319.59665,319.76852,318.8232,318.45602,322.92477,324.65915,323.9951,324.40915,322.9482,322.27634,322.28415,321.5029,321.15134,321.08884,321.3232,321.83102,321.17477,318.9951,317.85446,317.54977,317.7451,317.61227
1.0575889,0.4716514,359.72946,358.8076,357.67477,356.33102,355.3857,355.0029,354.59665,354.04196,353.3857,352.7529,352.20602,351.41696,350.4404,349.0732,347.6904,346.6201,345.7607,344.92477,344.0654,343.2451,342.52634,342.10446,341.96384,342.0732,341.8779,341.5107,341.17477,340.7529,340.1982,339.79977,339.54977,339.15134,338.4951,337.8701,337.48727,337.1279,336.66696,336.6279,336.7607,336.7451,336.72946,336.27634,335.60446,335.17477,334.79977,334.5107,334.10446,333.86227,334.22165,334.58884,334.48727,334.15134,333.85446,333.3779,332.66696,331.78415,330.83102,330.08884,329.96384,330.1982,330.58102,330.95602,330.9404,330.3701,329.83884,329.4951,329.1982,328.8154,328.17477,327.4951,326.71384,325.83102,324.97946,324.17477,323.34665,322.54977,321.59665,321.1279,321.5576,321.76852,321.3779,320.4326,319.60446,320.7529,321.51852,321.8779,333.0029,327.02634,325.47165,326.14352,324.78415,324.1279,323.79196,323.97946,324.73727,324.0654,321.73727,320.61227,320.83102,321.7529,321.8154
3.2372763,2.5888388,1.9482139,1.2685264,0.62790143,359.8857,359.4482,359.01852,358.3154,357.3154,356.4482,355.61227,354.8232,353.98727,352.72165,351.3701,350.29196,349.35446,348.4951,347.67477,347.0107,346.8701,346.58102,346.22946,346.0576,345.86227,345.58102,345.15915,344.66696,343.97165,343.29196,342.77634,342.4482,342.0107,341.36227,340.64352,340.08102,339.65915,339.42477,339.33884,339.2607,339.1826,339.03415,338.6982,338.51852,338.51852,338.59665,338.65134,338.86227,339.22165,339.45602,339.3154,338.9404,338.34665,337.54977,337.1357,336.84665,336.16696,335.22165,334.64352,334.40915,334.36227,334.36227,334.2451,333.91696,333.3232,332.70602,332.22165,331.78415,331.33884,330.83102,330.23727,329.58102,328.83884,328.10446,327.29196,326.40915,325.5654,324.7529,324.41696,324.29977,323.9482,323.4482,322.85446,322.65915,323.0654,322.58102,320.0732,326.6826,332.0654,328.35446,329.72946,329.7529,328.2607,327.4404,327.21384,328.36227,327.14352,324.6826,323.35446,324.36227,326.42477,327.17477
5.291964,4.604464,4.041964,3.4404013,3.0419638,2.6513388,2.2450888,1.7372764,0.88571393,359.90915,359.03415,358.2451,357.4482,356.6357,355.5654,354.4404,353.5732,352.6904,351.84665,351.1982,350.66696,350.3076,350.0107,349.65915,349.33884,349.04196,348.67477,348.27634,347.7451,346.9482,346.20602,345.6982,345.3232,344.83102,344.2529,343.6357,343.17477,342.9482,342.77634,342.4951,342.29977,341.9404,341.5029,341.2529,341.27634,341.47165,341.79196,342.21384,342.76852,343.22946,343.23727,343.0654,342.7451,342.27634,341.90915,341.6279,341.22165,340.6201,339.85446,339.0654,338.4482,337.97946,337.58884,337.21384,336.73727,336.22165,335.7451,335.3076,334.8076,334.3154,333.85446,333.2607,332.6201,332.10446,331.5654,330.7607,329.92477,329.1982,328.42477,327.90134,327.3779,326.84665,326.41696,326.04977,326.0654,326.2607,325.6201,323.58884,326.36227,330.21384,329.4482,329.6357,330.83884,330.16696,329.3857,328.7451,327.3076,332.6982,329.27634,327.64352,329.6904,332.35446,333.1904
7.6904016,7.0966516,6.5654016,5.870089,5.338839,4.870089,4.4404016,4.0029016,3.2607138,2.4013388,1.4872764,0.69040143,359.97165,359.3154,358.6982,358.09665,357.35446,356.5576,355.6982,354.79196,354.03415,353.5107,353.0576,352.67477,352.16696,351.73727,351.33102,350.95602,350.46384,349.83884,349.1904,348.6982,348.22165,347.72165,347.23727,346.70602,346.27634,346.0732,345.9326,345.53415,345.1826,344.61227,344.1279,343.9951,344.26852,344.8779,345.58102,346.26852,346.5029,346.3076,346.22946,346.14352,345.77634,345.33102,344.90915,344.4951,343.96384,343.3779,342.78415,342.22165,341.6904,341.1826,340.72165,340.34665,339.91696,339.45602,339.0654,338.66696,338.27634,338.0029,337.6982,337.14352,336.4951,336.04196,335.4482,334.6982,334.0576,333.54977,333.08102,332.73727,332.22946,331.6904,331.27634,330.97946,330.8701,330.7529,330.0107,328.6904,329.77634,331.4404,331.3857,331.6826,332.59665,332.4482,331.85446,330.9482,329.41696,329.8701,328.79196,328.58102,330.23727,338.66696,341.97165
10.166964,9.596651,8.979464,8.268526,7.6122766,7.0810266,6.620089,6.213839,5.713839,4.9560266,4.166964,3.4482138,2.7060263,2.1904013,1.6279014,1.0185264,0.3700889,359.65134,358.84665,358.02634,357.3154,356.65915,356.1357,355.61227,355.04977,354.52634,354.0107,353.5107,353.03415,352.65134,352.27634,351.7529,351.2529,350.8779,350.4951,349.8701,349.29977,349.1357,348.84665,348.4404,348.08102,347.54977,347.29196,347.33102,347.8779,348.8232,349.66696,349.90915,349.7451,349.5576,349.34665,349.01852,348.59665,348.11227,347.60446,347.03415,346.41696,345.8232,345.23727,344.6904,344.1826,343.72946,343.3701,343.1357,342.8779,342.59665,342.40915,342.1826,342.0029,341.89352,341.71384,341.22946,340.72946,340.20602,339.48727,338.7529,338.27634,338.0576,338.02634,338.0576,337.8701,337.5654,337.3154,337.0029,336.60446,336.1904,335.40915,334.4326,334.7451,335.04977,334.54977,334.58884,334.9326,334.4326,333.36227,331.5654,329.1904,326.90134,323.59665,317.29196,313.15915,,17.932589
13.182589,12.604464,11.940401,11.206026,10.456026,9.776339,9.260714,8.838839,8.370089,7.698214,7.0341516,6.3622766,5.713839,5.120089,4.495089,3.8622763,3.1747763,2.4638388,1.7216514,0.95602643,0.2216514,359.6279,359.15134,358.65134,358.08102,357.4482,356.8076,356.23727,355.7529,355.39352,355.1201,354.7451,354.4404,354.3857,353.90915,353.14352,352.58884,352.3154,351.9951,351.6357,351.33102,351.08884,350.95602,351.0107,351.6201,352.5107,352.9482,352.84665,352.66696,352.4326,352.1357,351.7451,351.2529,350.72165,350.1357,349.4951,348.8232,348.16696,347.61227,347.15134,346.8232,346.65915,346.6904,346.65134,346.3232,346.11227,345.9482,345.83884,345.77634,345.78415,345.6982,345.52634,345.22165,344.76852,344.2607,343.85446,343.53415,343.51852,343.6357,343.7607,343.7607,343.77634,343.7607,343.65134,343.4404,342.92477,342.3232,341.61227,341.89352,342.02634,341.11227,340.2529,339.76852,339.03415,337.79196,336.20602,334.60446,333.1201,329.0576,320.40915,317.4404,310.28415,345.33102
16.393526,15.768526,15.073214,14.315401,13.495089,12.698214,12.057589,11.565401,11.041964,10.377901,9.737276,9.159151,8.596651,7.948214,7.245089,6.510714,5.760714,5.0341516,4.2060266,3.5029013,2.8700888,2.3779013,1.9169639,1.4638389,0.93258893,0.3466514,359.71384,359.1357,358.65915,358.29977,357.97165,357.83102,357.8232,357.4951,357.02634,356.5029,355.9482,355.54196,355.1279,354.76852,354.61227,354.5654,354.5029,354.6201,355.3232,355.7451,355.58884,355.36227,355.15134,354.90915,354.58102,354.1357,353.64352,353.11227,352.54196,351.97165,351.3857,350.83884,350.41696,350.1279,349.91696,349.8232,349.7607,349.66696,349.58102,349.58884,349.65134,349.6982,349.70602,349.84665,349.90134,350.0029,350.14352,350.1201,350.03415,350.0732,350.23727,350.4482,350.6357,350.90134,350.97165,351.08102,351.02634,350.76852,350.4482,350.27634,350.03415,349.89352,350.3779,350.7451,350.77634,349.7529,347.9951,346.40915,344.85446,342.90915,341.11227,339.79196,335.33102,328.73727,324.76852,323.1201,334.70602
19.487276,18.799776,18.049776,17.245089,16.370089,15.549776,14.807589,14.096651,13.463839,12.862276,12.331026,11.846651,11.229464,10.487276,9.682589,8.893526,8.073214,7.4247766,6.916964,6.3154016,5.698214,5.151339,4.651339,4.1435266,3.6435263,3.0497763,2.3857138,1.8075889,1.3700889,0.99508893,0.82321393,0.74508893,0.4950889,0.1357139,359.76852,359.28415,358.76852,358.33102,358.01852,357.86227,358.02634,358.10446,358.14352,358.5029,358.59665,358.4482,358.1279,357.79977,357.52634,357.2529,356.89352,356.4404,355.96384,355.5029,355.09665,354.70602,354.34665,354.0029,353.64352,353.28415,352.98727,352.83102,352.7607,352.72165,352.79196,352.97165,353.20602,353.40915,353.61227,353.83102,354.1357,354.5576,355.02634,355.5654,356.1982,356.70602,357.15134,357.65134,358.0029,358.2529,358.4326,358.51852,358.39352,358.1279,358.0029,358.08102,358.17477,358.33102,358.58102,358.8154,359.09665,358.90134,357.73727,355.97165,353.85446,351.3857,349.02634,346.71384,343.11227,337.48727,333.3232,332.90134,335.8857
22.096651,21.276339,20.448214,19.612276,18.752901,17.916964,17.096651,16.315401,15.674776,15.151339,14.698214,14.198214,13.518526,12.737276,12.002901,11.276339,10.737276,10.315401,9.885714,9.245089,8.573214,7.963839,7.432589,6.9247766,6.3935266,5.807589,5.213839,4.807589,4.463839,3.8935263,3.4013388,3.0575888,2.6904013,2.5029013,2.4950888,2.1982138,1.9325889,1.6513389,1.4638389,1.5263389,1.8388389,1.8935264,1.9325889,1.7216514,1.4560264,1.1669639,0.80758893,0.4169639,0.081026405,359.7529,359.3779,359.0029,358.6279,358.26852,357.96384,357.6904,357.42477,357.10446,356.72946,356.3779,356.0732,355.90915,355.84665,355.86227,356.0576,356.4404,356.8076,357.1357,357.5654,357.98727,358.60446,359.41696,0.1747764,1.1122764,2.0732138,2.7763388,3.4091513,4.0029016,4.4560266,4.807589,5.057589,5.2216516,5.2841516,5.276339,5.573214,6.0341516,6.448214,6.729464,6.870089,7.026339,7.4560266,7.588839,6.9404016,5.7997766,4.245089,1.9872764,359.51852,356.78415,353.28415,348.54977,344.29196,341.86227,340.22165
24.120089,23.291964,22.448214,21.596651,20.752901,19.901339,19.088839,18.377901,17.823214,17.409151,16.995089,16.541964,15.940401,15.237276,14.596651,14.034151,13.541964,13.104464,12.588839,11.963839,11.315401,10.721651,10.190401,9.596651,8.948214,8.331026,7.9091516,7.5966516,7.0185266,6.229464,5.682589,5.0654016,4.260714,4.4716516,7.0497766,6.385714,5.8310266,5.463839,5.3466516,5.463839,5.4716516,5.2372766,4.916964,4.573214,4.2529016,3.8935263,3.4950888,3.0966513,2.7060263,2.3232138,1.9716514,1.6825889,1.4013389,1.1044639,0.84665143,0.65133893,0.4404014,0.1591514,359.83102,359.51852,359.2607,359.10446,359.02634,359.04977,359.33884,359.89352,0.4794639,0.97165143,1.5185264,2.3232138,3.3622763,4.385714,5.2685266,6.2841516,7.3154016,8.221651,9.088839,9.870089,10.416964,10.838839,11.206026,11.463839,11.682589,11.948214,12.612276,13.416964,14.002901,14.409151,14.745089,15.120089,15.729464,16.073214,15.948214,15.581026,14.909151,13.823214,12.190401,10.041964,7.3310266,4.213839,1.6357139,359.72946,357.0654
25.956026,25.143526,24.307589,23.526339,22.752901,21.979464,21.245089,20.620089,20.120089,19.682589,19.268526,18.854464,18.362276,17.760714,17.206026,16.737276,16.299776,15.776339,15.104464,14.440401,13.862276,13.268526,12.635714,11.932589,11.206026,10.729464,10.713839,10.463839,10.049776,9.682589,9.409151,9.143526,8.956026,10.088839,10.823214,10.268526,9.752901,9.432589,9.127901,8.815401,8.432589,8.010714,7.573214,7.229464,6.932589,6.557589,6.166964,5.7841516,5.416964,5.0654016,4.7372766,4.4716516,4.2216516,3.9794638,3.7997763,3.6357138,3.4560263,3.2763388,3.0419638,2.8075888,2.6279013,2.5029013,2.4169638,2.4716513,2.8310263,3.4950888,4.3310266,5.1435266,5.8622766,6.713839,7.682589,8.674776,9.674776,10.760714,11.924776,12.963839,13.956026,14.838839,15.549776,16.135714,16.643526,16.909151,17.229464,17.557589,18.291964,19.260714,20.073214,20.588839,21.221651,22.049776,22.893526,23.440401,23.760714,24.151339,24.409151,24.456026,24.284151,23.362276,22.260714,22.073214,22.502901,23.713839,25.846651
27.870089,27.065401,26.323214,25.651339,24.979464,24.291964,23.604464,23.002901,22.479464,22.026339,21.620089,21.206026,20.698214,20.143526,19.666964,19.221651,18.737276,18.143526,17.463839,16.784151,16.135714,15.487276,14.776339,14.026339,13.440401,13.479464,13.932589,13.674776,13.409151,13.081026,12.823214,12.674776,12.581026,13.104464,13.549776,13.346651,12.924776,12.502901,12.034151,11.581026,11.127901,10.651339,10.206026,9.862276,9.541964,9.182589,8.846651,8.510714,8.174776,7.8622766,7.5810266,7.323214,7.1122766,6.9247766,6.760714,6.6122766,6.5185266,6.4247766,6.2685266,6.1435266,6.057589,5.979464,5.9247766,6.0029016,6.401339,7.088839,7.979464,8.885714,9.721651,10.557589,11.471651,12.448214,13.557589,14.799776,16.151339,17.370089,18.346651,19.166964,19.924776,20.690401,21.323214,21.573214,21.956026,22.198214,22.870089,23.963839,24.932589,25.690401,26.596651,27.659151,28.635714,29.354464,30.010714,30.846651,31.838839,32.74509,33.393528,33.706028,34.174778,35.612278,37.721653,40.487278,43.846653
30.034151,29.284151,28.612276,27.979464,27.354464,26.698214,26.034151,25.424776,24.862276,24.409151,23.987276,23.510714,22.916964,22.291964,21.745089,21.252901,20.745089,20.206026,19.596651,18.901339,18.213839,17.541964,16.956026,16.948214,17.627901,17.948214,17.635714,17.182589,16.713839,16.252901,15.924776,15.737276,15.557589,15.573214,15.799776,15.674776,15.409151,15.026339,14.612276,14.159151,13.706026,13.291964,12.909151,12.541964,12.206026,11.885714,11.588839,11.268526,10.940401,10.659151,10.424776,10.206026,9.987276,9.799776,9.690401,9.627901,9.588839,9.541964,9.526339,9.479464,9.448214,9.409151,9.370089,9.456026,9.846651,10.487276,11.307589,12.221651,13.104464,13.979464,14.932589,15.979464,17.221651,18.612276,20.081026,21.370089,22.315401,23.049776,23.745089,24.479464,25.135714,25.487276,26.213839,26.502901,27.151339,28.229464,29.229464,30.065401,31.026339,32.127903,33.143528,34.065403,34.99509,36.08884,37.377903,38.612278,39.549778,40.33884,41.518528,43.174778,45.010715,46.854465,49.034153
32.49509,31.752901,31.057589,30.393526,29.713839,29.026339,28.346651,27.706026,27.166964,26.682589,26.166964,25.581026,24.948214,24.346651,23.784151,23.237276,22.682589,22.213839,21.745089,21.268526,20.885714,20.729464,20.682589,20.487276,20.245089,19.987276,19.581026,19.057589,18.581026,18.229464,18.041964,17.924776,17.674776,17.596651,17.760714,17.745089,17.627901,17.354464,17.010714,16.620089,16.260714,15.956026,15.635714,15.299776,15.002901,14.698214,14.393526,14.104464,13.784151,13.495089,13.284151,13.112276,12.916964,12.784151,12.745089,12.745089,12.760714,12.776339,12.799776,12.831026,12.831026,12.823214,12.838839,12.971651,13.323214,13.901339,14.682589,15.549776,16.409151,17.315401,18.385714,19.565401,20.838839,22.284151,23.760714,25.081026,26.018526,26.549776,26.956026,27.346651,27.784151,28.237276,29.924776,30.307589,30.963839,31.948214,32.854465,33.674778,34.596653,35.565403,36.573215,37.627903,38.71384,39.96384,41.30759,42.448215,43.393528,44.221653,45.229465,46.49509,47.80759,49.018528,50.518528
34.948215,34.174778,33.424778,32.71384,31.987276,31.276339,30.557589,29.924776,29.362276,28.799776,28.198214,27.604464,27.010714,26.424776,25.877901,25.354464,24.901339,24.518526,24.198214,23.862276,23.526339,23.229464,22.909151,22.502901,22.034151,21.541964,21.057589,20.581026,20.229464,20.018526,19.924776,19.823214,19.635714,19.620089,19.807589,19.877901,19.862276,19.698214,19.448214,19.143526,18.893526,18.659151,18.385714,18.096651,17.838839,17.565401,17.284151,17.018526,16.690401,16.377901,16.174776,16.002901,15.893526,15.877901,15.901339,15.971651,16.057589,16.135714,16.198214,16.245089,16.284151,16.354464,16.479464,16.690401,17.034151,17.534151,18.198214,18.909151,19.721651,20.682589,21.815401,23.018526,24.268526,25.627901,27.041964,28.307589,29.104464,29.416964,29.448214,29.073214,27.799776,30.479464,37.21384,35.18259,34.948215,35.46384,36.096653,36.80759,37.71384,38.659153,39.604465,40.612278,41.666965,42.831028,44.049778,45.041965,45.760715,46.393528,47.237278,48.27634,49.40134,50.534153,51.706028
