0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
3.4414985,3.4775093,3.508271,3.5303657,3.5475776,3.5599067,3.5738227,3.6033638,3.6481636,3.6989448,3.7436225,3.7707222,3.7797554,3.775605,3.7654731,3.7614448,3.7731636,3.7989204,3.834687,3.8776557,3.9236763,3.9687202,4.0048532,4.0329294,4.0507517,4.0522165,4.048066,4.046235,4.05124,4.0673532,4.089814,4.1126413,4.144746,4.1862497,4.2294626,4.266572,4.2918406,4.3058786,4.3070993,4.299287,4.2951365,4.296479,4.3035593,4.3145456,4.3317575,4.3572702,4.3855906,4.410371,4.4273386,4.432954,4.426118,4.4223337,4.427827,4.4320993,4.4303904,4.4146433,4.3803415,4.331025,4.27707,4.2323923,4.2066355,4.1820993,4.1559763,4.127656,4.0959177,4.0654,4.042939,4.0299997,4.0191355,4.00937,3.994355,3.977021,3.9606636,3.9465034,3.9325874,3.9124458,3.8896186,3.8650825,3.8418891,3.8233345,3.8046577,3.7829292,3.7544868,3.7176216,3.674897,3.6259468,3.5762641,3.5385444,3.5137641,3.492646,3.4729927,3.452607,3.4279487,3.3997505,3.3722847,3.3495796,3.3290718,3.308808,3.2920845,3.2786567,3.2632759,3.2466743,3.2299507
3.4601753,3.4949653,3.5248725,3.5511177,3.574189,3.5911567,3.6043403,3.6250923,3.6589057,3.699433,3.7345893,3.7593696,3.7716987,3.7712104,3.766938,3.7715766,3.7922065,3.8265083,3.8714302,3.921601,3.9704292,4.0102243,4.0414743,4.068818,4.0904245,4.102021,4.1022654,4.096406,4.094453,4.1005564,4.1144724,4.134492,4.1636667,4.2018747,4.242036,4.27353,4.294648,4.3086863,4.313081,4.3086863,4.2986765,4.290986,4.290742,4.296479,4.3094187,4.330781,4.3509226,4.365327,4.37436,4.372163,4.3597116,4.349946,4.3523874,4.358369,4.35373,4.328706,4.2828074,4.2272654,4.1716013,4.1353464,4.127534,4.110444,4.0888376,4.065522,4.0398874,4.015107,3.9903266,3.9696968,3.9507759,3.9324653,3.9148872,3.9003608,3.8887641,3.8802192,3.869477,3.8495796,3.8252876,3.7979438,3.772065,3.7516792,3.7333686,3.7128608,3.687226,3.654267,3.6134956,3.567475,3.5212104,3.4851997,3.4628608,3.4443061,3.4264839,3.40915,3.3888862,3.3644722,3.3378608,3.3132026,3.2918403,3.2716987,3.2536323,3.2388618,3.2231147,3.2066352,3.190766
3.4916694,3.5236518,3.5524604,3.5789497,3.6040962,3.624604,3.6359565,3.647065,3.6686714,3.6999214,3.7299507,3.751557,3.7621772,3.761811,3.7625434,3.7784126,3.8127143,3.8583686,3.9062202,3.951142,3.9904487,4.023774,4.054414,4.0817575,4.1044626,4.119111,4.1253366,4.1252146,4.1220407,4.1194773,4.1233835,4.1405954,4.1720896,4.2098093,4.24228,4.2602243,4.270356,4.2791452,4.2852488,4.2851267,4.280854,4.275605,4.2730417,4.2713327,4.275605,4.289033,4.2986765,4.3020945,4.3007517,4.2913523,4.273408,4.2570505,4.2552195,4.262788,4.2605906,4.230073,4.180146,4.1232615,4.070527,4.0448923,4.045991,4.032197,4.009736,3.9884956,3.9673774,3.9438179,3.9186714,3.8962104,3.8769233,3.8567817,3.837983,3.8263862,3.8183296,3.8107612,3.796357,3.7743843,3.751557,3.7264106,3.700898,3.6803901,3.6657417,3.650605,3.626435,3.5959175,3.5595405,3.518891,3.4776313,3.44394,3.419648,3.3986518,3.3805854,3.3632514,3.345185,3.3256538,3.3042915,3.2847602,3.265229,3.2422798,3.2210395,3.202729,3.185273,3.1676948,3.1493843
3.5042427,3.5330513,3.558808,3.5839546,3.6094673,3.6309516,3.6477973,3.6634223,3.6808784,3.7018745,3.723603,3.740815,3.7504585,3.7554634,3.7699897,3.8005073,3.843476,3.8870552,3.9237983,3.9566352,3.9854438,4.0142527,4.0455027,4.0751657,4.0986032,4.1114206,4.117158,4.1185007,4.117646,4.1143503,4.1147165,4.1316843,4.160371,4.188203,4.2066355,4.2135935,4.2173777,4.22104,4.2258005,4.230195,4.230195,4.226289,4.2206736,4.212617,4.2105417,4.214692,4.2153025,4.2116404,4.204072,4.1914988,4.1718454,4.155122,4.151582,4.157075,4.1559763,4.13144,4.0883493,4.035737,3.9866645,3.9640815,3.9628608,3.9466255,3.9225776,3.9003608,3.879975,3.857392,3.8351753,3.8166206,3.800141,3.7835395,3.7663276,3.7536323,3.7411811,3.7290962,3.7126167,3.6899116,3.667939,3.6464546,3.6232612,3.6029975,3.5937202,3.5867622,3.569062,3.541108,3.5075386,3.4712837,3.4350288,3.4034126,3.3785102,3.3561714,3.3373725,3.3216255,3.3053901,3.2915962,3.279023,3.2659614,3.247773,3.2204292,3.1911323,3.1637886,3.1404731,3.1206977,3.1027534
3.4937446,3.5198677,3.5435493,3.5680854,3.5907905,3.612397,3.6337593,3.6535347,3.6707466,3.6878364,3.7049263,3.7190864,3.7290962,3.7452095,3.775849,3.817231,3.8575141,3.8870552,3.9133003,3.9374702,3.9568794,3.9744575,3.997773,4.028901,4.0556345,4.068452,4.0726023,4.0749216,4.0795603,4.0801706,4.077119,4.089204,4.111665,4.131196,4.139619,4.1393747,4.1372995,4.136689,4.141938,4.148896,4.1479197,4.1404734,4.1318064,4.1230173,4.116914,4.117036,4.1160593,4.1112986,4.104829,4.094575,4.0780954,4.0660105,4.0641794,4.061372,4.0535593,4.0332956,4.000947,3.9585884,3.9151313,3.89206,3.8808296,3.8578804,3.8322456,3.8084419,3.7864692,3.7640083,3.7452095,3.7330024,3.7215278,3.707978,3.6904,3.6736763,3.6573188,3.6443794,3.6310737,3.6127632,3.5943305,3.5768745,3.5562446,3.5370796,3.527436,3.5245063,3.5114448,3.485688,3.456391,3.4255073,3.3925483,3.3616645,3.336396,3.315522,3.2986763,3.2839057,3.2715766,3.2637641,3.2572944,3.2456977,3.2273872,3.2005317,3.169648,3.1370552,3.1067817,3.0809028,3.060395
3.464814,3.4897163,3.5129097,3.5373237,3.5600288,3.5816352,3.6015327,3.6221626,3.6429145,3.6639106,3.6822212,3.6951606,3.7083442,3.7326362,3.7698677,3.8099067,3.8376167,3.8584907,3.876191,3.890351,3.8998725,3.907563,3.9261177,3.9568794,3.9867866,4.0048532,4.011445,4.0170603,4.021455,4.0192575,4.014863,4.023164,4.042573,4.058198,4.0628366,4.061982,4.0594187,4.056611,4.0573435,4.056855,4.049653,4.039033,4.0295115,4.021577,4.0154734,4.0136423,4.009736,4.0066843,4.0055857,4.0015574,3.9924018,3.9847114,3.977021,3.9628608,3.9451606,3.925141,3.9009712,3.8699653,3.8343208,3.8100288,3.7915962,3.7663276,3.7415473,3.7179878,3.6960151,3.6746528,3.6584175,3.6502388,3.6426704,3.629731,3.6097114,3.5901802,3.5750434,3.5651557,3.556977,3.5478218,3.5384223,3.527558,3.511689,3.4937446,3.4777534,3.464936,3.4483345,3.423188,3.3975532,3.3722847,3.3443305,3.3167427,3.2942817,3.2770698,3.2627876,3.2469184,3.2337348,3.2261665,3.2196968,3.2089546,3.192231,3.171479,3.1459663,3.1171577,3.0871284,3.0595405,3.0364692
3.4296577,3.4524848,3.4732368,3.4936225,3.5131538,3.5331733,3.5528266,3.5734565,3.5961616,3.6202095,3.64206,3.6601264,3.6792915,3.7037055,3.7326362,3.7572944,3.775605,3.7891548,3.7996528,3.8084419,3.8151557,3.822724,3.840058,3.8698432,3.9031684,3.9259956,3.9367378,3.9418647,3.9435737,3.940644,3.9373481,3.9443061,3.9623725,3.9777534,3.984101,3.9866645,3.9850776,3.9778755,3.9689643,3.9599311,3.949189,3.937104,3.9272163,3.9194038,3.90915,3.9017036,3.8960884,3.8963325,3.900605,3.9019477,3.8964546,3.886689,3.8733833,3.8553169,3.8339546,3.8128364,3.791108,3.7642524,3.7344673,3.713105,3.6967475,3.67685,3.6552436,3.6338813,3.612519,3.5914009,3.5762641,3.5686958,3.5623481,3.5505073,3.5318305,3.5124214,3.4988716,3.4906929,3.4845893,3.47873,3.475312,3.473725,3.4645698,3.4488227,3.4277046,3.4043891,3.3820503,3.3594673,3.3374946,3.3168647,3.2924507,3.2665718,3.2476509,3.2351997,3.2233589,3.2082222,3.1952827,3.188813,3.1822212,3.1711128,3.1553657,3.1364448,3.1153266,3.0912788,3.0669868,3.0445259,3.0208442
3.3874214,3.4035347,3.419648,3.436982,3.4537055,3.4729927,3.4922798,3.5141304,3.5387886,3.5634468,3.586274,3.6067817,3.6276557,3.6501167,3.6708686,3.687104,3.6996772,3.7085884,3.716523,3.7249458,3.7337348,3.7456977,3.763642,3.7909858,3.820893,3.8394477,3.846772,3.8499458,3.8506782,3.852021,3.855561,3.866059,3.8809516,3.8913276,3.8964546,3.8969429,3.8915718,3.8829048,3.8724067,3.8601997,3.8475044,3.8356636,3.8273628,3.8197944,3.8094184,3.8002632,3.7944038,3.7959907,3.799897,3.7989204,3.791474,3.7787788,3.7626655,3.7447212,3.7238472,3.7029731,3.6812446,3.6552436,3.6311958,3.6156929,3.6029975,3.589936,3.576142,3.5595405,3.5406196,3.5196235,3.5046089,3.4959419,3.4862983,3.4745796,3.4581,3.4402778,3.4269722,3.417939,3.410981,3.4046333,3.402314,3.4029243,3.3964546,3.3827827,3.3616645,3.3374946,3.3179634,3.3014839,3.2835395,3.2674263,3.2493598,3.2276313,3.2074897,3.1912544,3.178315,3.1650093,3.1553657,3.1536567,3.1495063,3.1374214,3.121186,3.1014106,3.081147,3.0606391,3.039643,3.017182,2.9913032
3.3356636,3.3457954,3.3598335,3.374604,3.3891304,3.4047554,3.421357,3.4432075,3.4672554,3.490815,3.5141304,3.536225,3.5594184,3.581147,3.5979927,3.6097114,3.6189888,3.628144,3.6382759,3.6479194,3.659516,3.675141,3.6945503,3.716523,3.735566,3.7435005,3.7485054,3.7522895,3.7553413,3.7610786,3.7709663,3.782807,3.7923286,3.7962348,3.7969673,3.7941597,3.78769,3.779267,3.7680366,3.756562,3.7448432,3.7351997,3.7297065,3.7228706,3.712983,3.7038276,3.6987007,3.6996772,3.7004097,3.6966255,3.687226,3.6720893,3.6554878,3.638398,3.6189888,3.5988472,3.5773628,3.555146,3.5363472,3.5225532,3.5104682,3.5021675,3.4954536,3.4850776,3.4711616,3.452729,3.4375923,3.4262397,3.4133003,3.400727,3.3874214,3.3721626,3.3593452,3.350312,3.3431098,3.336274,3.331147,3.32956,3.3233345,3.3116157,3.293061,3.2710884,3.254853,3.2424018,3.2292182,3.2154243,3.2013862,3.1850288,3.1670845,3.1486518,3.1322944,3.1198432,3.1134956,3.112275,3.1104438,3.100434,3.0832222,3.0614936,3.041108,3.0242622,3.0052192,2.9778755,2.9467475
3.2765815,3.2869575,3.300019,3.3130805,3.3249214,3.3368843,3.351899,3.371186,3.39206,3.4134223,3.4367378,3.4602973,3.4842231,3.5058296,3.5208442,3.5312202,3.5403755,3.55185,3.5649116,3.581025,3.5975044,3.614106,3.6309516,3.6445014,3.6510932,3.6531684,3.6567085,3.661103,3.6651313,3.66977,3.6786811,3.6897895,3.6971138,3.699189,3.6978462,3.6935737,3.6878364,3.6806343,3.6724555,3.6651313,3.6571968,3.6498725,3.643647,3.6320503,3.6182563,3.6066597,3.6010444,3.6014106,3.5992134,3.5927436,3.5840766,3.5722358,3.5591743,3.5444038,3.5264595,3.5070503,3.487397,3.4678657,3.449433,3.4329536,3.4220893,3.4190376,3.4176948,3.4122016,3.4028022,3.3870552,3.3698432,3.3547065,3.3409126,3.32956,3.3177192,3.305146,3.2955024,3.28769,3.279023,3.2693794,3.2612007,3.2577827,3.2518013,3.2419136,3.2260444,3.2067573,3.1883247,3.1752632,3.1657417,3.155854,3.1440132,3.1302192,3.1133735,3.0944526,3.0782173,3.069062,3.0651557,3.0623481,3.060395,3.0512397,3.0335395,3.0126655,2.9955757,2.9820259,2.9674995,2.9393013,2.9045112
