-2.544;-2.060;-1.697;-1.266;-0.568;-0.154;0.134;0.286;0.331;0.263;0.140;0.093;0.099;0.081;-0.259;-0.419;-0.534;-0.636;-0.801;-0.988;-1.110;-1.077;-1.395;-1.324;-0.184;-0.205;0.024;0.027;-0.018;0.003;-0.023;0.033;-0.060;-0.309;-0.125;-0.879;-0.905;-0.181;0.223;0.063;0.118;0.143;0.096;-0.282;-0.220;-0.289;-0.559;-0.319;-0.437;-0.148;0.142;0.388;0.592;0.632;0.835;1.088;0.747;0.978;1.791;1.941;1.330;2.414;2.511;3.810;4.837;1.679;2.565;1.225;2.788;2.277;2.890;3.042;3.160;3.283;2.649;2.701;4.347;4.032;5.243;3.766;1.959;4.197;5.685;4.781;5.922;6.034;6.109;5.996;5.794;5.591;5.519;5.393;5.266;5.191;4.919;4.830;4.905;4.887;4.899;4.579;4.574;4.797;5.172
-2.529;-2.090;-1.714;-1.323;-0.833;-0.163;0.106;0.285;0.341;0.306;0.161;0.092;0.079;0.069;-0.255;-0.451;-0.619;-0.701;-0.797;-1.039;-1.065;-0.921;-1.476;-2.323;-0.158;0.084;0.186;0.198;0.273;0.045;0.046;0.188;0.106;0.008;0.233;-0.616;-0.876;-0.194;0.188;0.113;0.239;0.250;0.185;-0.058;-0.187;-0.097;-0.318;-0.278;-0.449;-0.305;0.307;0.339;0.469;0.460;0.770;0.915;0.989;0.990;1.641;1.599;1.526;2.226;2.650;3.551;4.824;0.729;1.926;1.096;1.203;1.805;2.227;2.981;3.210;3.945;2.663;3.836;4.086;2.800;4.950;3.430;2.039;4.151;3.319;4.937;4.949;5.710;6.370;6.235;5.854;5.607;5.586;5.422;5.305;5.212;4.943;4.886;4.948;4.944;4.966;4.744;4.599;4.722;5.141
-2.723;-2.128;-1.751;-1.325;-0.852;-0.372;0.089;0.244;0.339;0.321;0.167;0.094;0.049;0.006;-0.088;-0.471;-0.669;-0.753;-0.850;-1.040;-1.054;-0.855;-1.674;-1.885;-0.211;-0.003;0.292;0.354;0.511;0.254;0.034;0.154;0.176;0.237;0.400;-0.299;-0.742;-0.154;0.160;0.244;0.548;0.419;0.078;0.070;-0.054;0.322;0.015;-0.374;0.305;-0.348;0.138;0.441;0.392;0.699;0.361;0.951;1.067;1.092;2.205;1.741;1.470;2.823;2.749;3.648;4.303;0.430;0.890;1.215;1.436;2.771;2.138;3.500;3.346;3.782;4.062;4.108;3.354;3.022;4.662;4.783;2.641;3.836;3.112;5.102;4.843;4.778;5.682;6.194;5.979;5.831;5.684;5.538;5.389;5.305;5.102;4.965;5.000;5.009;5.054;4.817;4.625;4.677;5.092
-2.691;-2.332;-1.783;-1.353;-0.865;-0.390;0.044;0.219;0.319;0.318;0.217;0.068;0.025;-0.022;-0.100;-0.390;-0.722;-0.818;-0.902;-1.045;-1.047;-0.924;-1.816;-1.382;-0.377;-0.205;0.187;0.247;0.462;0.256;0.164;0.135;0.253;0.809;0.693;0.313;-0.231;-0.141;0.132;0.331;0.514;0.624;0.118;0.176;-0.046;0.367;0.145;-0.187;0.021;-0.152;0.446;0.405;0.662;0.587;0.635;0.819;0.957;1.226;2.677;1.911;1.510;2.707;2.695;3.932;4.465;0.136;1.246;1.514;1.247;2.402;2.696;2.826;3.067;3.319;3.681;3.228;2.254;3.548;4.973;4.976;3.411;3.250;4.531;5.147;5.054;4.347;4.066;6.277;6.026;5.820;5.800;5.581;5.389;5.345;5.142;5.128;5.048;5.070;5.096;4.874;4.708;4.624;5.003
-2.640;-2.339;-1.805;-1.340;-0.872;-0.404;-0.097;0.188;0.309;0.297;0.204;0.084;-0.005;-0.034;-0.078;-0.373;-0.651;-0.865;-0.982;-1.062;-1.002;-0.863;-1.623;-1.052;-0.473;-0.217;-0.055;0.270;0.354;0.254;0.183;0.074;0.216;0.715;1.255;0.628;-0.870;-0.075;0.368;0.572;0.643;1.044;0.657;0.097;0.003;0.511;0.369;-0.059;-0.026;-0.051;0.750;0.887;1.215;0.007;1.022;0.607;0.772;0.943;2.676;1.866;1.908;2.025;3.143;3.401;4.521;-0.481;1.374;2.045;1.375;1.271;2.571;2.586;2.785;2.776;3.058;3.031;2.810;3.421;4.555;4.534;3.268;3.699;4.219;5.700;5.672;4.614;3.491;6.276;6.112;6.060;5.902;5.783;5.507;5.375;5.242;5.169;5.107;5.137;5.169;4.995;4.760;4.672;4.914
-2.598;-2.350;-2.035;-1.306;-0.825;-0.410;-0.101;0.101;0.289;0.283;0.182;0.057;-0.018;-0.051;-0.094;-0.340;-0.632;-0.823;-0.964;-1.002;-0.930;-0.823;-1.089;-0.864;-0.531;-0.150;-0.031;0.176;0.466;0.261;0.170;0.124;0.254;0.782;1.374;1.241;-1.223;-0.253;0.281;0.424;0.744;1.081;1.582;0.272;0.086;0.523;0.569;0.175;0.269;0.061;0.539;1.202;0.960;-0.061;0.423;0.537;0.904;0.633;2.793;1.571;1.963;2.250;4.101;4.576;4.295;-1.319;2.096;2.118;1.201;1.349;3.119;1.803;2.517;2.297;2.264;3.296;2.229;2.889;4.307;4.263;4.028;2.430;4.689;4.342;5.442;3.704;5.162;6.160;6.324;6.280;6.069;5.857;5.793;5.466;5.298;5.237;5.166;5.139;5.232;5.064;4.827;4.714;4.665
-2.564;-2.353;-2.028;-1.492;-0.784;-0.334;-0.058;0.098;0.198;0.241;0.147;-0.014;-0.059;-0.046;-0.127;-0.319;-0.599;-0.744;-0.859;-0.919;-0.759;-0.704;-0.861;-0.774;-0.546;-0.143;0.150;0.681;0.289;0.634;0.343;-0.185;0.489;0.866;1.159;0.192;-1.059;-0.133;-0.064;0.450;0.608;1.161;1.401;0.877;1.035;0.341;0.265;0.245;0.228;0.248;0.948;1.196;0.720;0.843;0.203;0.609;1.174;1.678;2.079;2.916;1.838;2.498;3.375;5.866;3.882;-1.627;2.583;1.662;1.980;1.889;2.716;2.217;1.668;2.417;2.805;3.680;2.837;2.718;5.078;2.974;3.594;2.381;3.299;5.166;2.817;4.859;5.162;5.902;6.483;6.364;6.180;5.982;5.791;5.506;5.358;5.303;5.245;5.208;5.279;5.126;4.908;4.773;4.683
-2.543;-2.363;-2.010;-1.427;-0.903;-0.263;-0.043;0.099;0.141;0.201;0.088;-0.073;-0.089;-0.071;-0.083;-0.240;-0.514;-0.631;-0.758;-0.781;-0.668;-0.563;-0.650;-0.643;-0.513;-0.180;0.067;0.776;0.496;0.858;0.446;-0.581;0.495;0.541;1.330;-0.722;-1.161;-0.097;0.177;0.476;0.775;0.050;1.224;0.579;1.392;0.351;0.043;0.284;0.217;0.332;1.088;0.603;0.063;0.678;0.413;0.658;0.122;2.228;2.230;3.450;1.855;2.476;3.733;5.328;3.759;-1.608;2.674;1.027;2.248;2.378;2.123;2.188;2.151;2.052;3.288;3.159;3.292;3.632;4.040;2.052;2.281;3.107;2.675;3.694;2.270;6.020;5.612;5.346;6.627;6.448;6.240;6.078;5.893;5.745;5.422;5.413;5.320;5.250;5.335;5.182;4.942;4.836;4.702
-2.527;-2.417;-2.004;-1.343;-0.743;-0.365;-0.012;0.053;0.096;0.118;-0.007;-0.150;-0.159;-0.140;-0.084;-0.119;-0.200;-0.448;-0.580;-0.398;-0.521;-0.432;-0.317;-0.539;-0.473;-0.060;0.288;0.628;0.655;0.862;0.401;-0.599;0.476;0.457;1.204;-0.913;-0.688;0.221;0.540;0.087;1.402;-0.015;0.879;1.487;1.940;0.719;-0.006;0.587;0.282;0.902;1.567;-0.234;0.698;0.378;1.260;0.539;1.655;2.552;2.331;3.514;1.669;2.531;3.597;6.771;3.377;-0.353;2.192;0.369;2.151;2.641;2.601;1.298;2.913;1.717;1.530;2.750;3.970;4.173;4.560;1.699;1.176;3.389;3.124;3.484;2.925;4.453;4.639;5.122;6.409;6.671;6.383;6.071;5.949;5.753;5.614;5.496;5.405;5.367;5.418;5.321;5.012;4.883;4.741
-2.516;-2.545;-1.949;-1.280;-0.692;-0.348;-0.090;0.025;0.037;0.057;-0.092;-0.227;-0.211;-0.184;-0.086;-0.023;-0.024;-0.307;-0.315;-0.190;-0.387;-0.283;-0.169;-0.423;-0.439;-0.174;0.657;0.801;0.722;1.165;0.733;-0.111;0.360;0.655;2.486;0.932;-0.320;1.359;0.839;0.608;-1.111;0.536;0.498;1.458;2.420;1.967;0.478;0.146;0.432;0.520;1.395;0.056;0.845;0.939;1.201;-0.362;1.925;1.809;2.767;2.137;0.568;1.880;4.594;5.680;4.156;0.165;1.954;-0.125;1.873;3.174;1.394;1.441;2.311;2.215;2.768;2.078;4.103;4.682;5.486;2.579;2.704;3.544;3.090;3.932;3.911;3.953;3.995;5.329;6.794;5.980;6.418;6.183;6.040;5.814;5.656;5.608;5.504;5.456;5.496;5.404;5.188;4.934;4.788
-2.632;-2.605;-2.216;-1.140;-0.649;-0.331;-0.143;-0.052;-0.009;-0.095;-0.164;-0.268;-0.383;-0.251;-0.100;-0.017;0.068;-0.288;-0.152;-0.258;-0.170;-0.134;-0.173;-0.280;-0.362;-0.080;0.538;1.190;0.988;1.058;0.401;0.107;-0.052;1.128;2.533;1.118;-0.631;1.571;1.725;1.771;-0.403;0.275;0.808;1.159;2.319;2.212;1.545;0.386;0.049;0.346;1.015;0.354;1.487;0.671;1.021;2.479;0.715;1.261;1.779;1.761;1.321;2.694;4.827;4.346;3.914;0.227;1.452;-0.619;1.972;3.063;1.834;1.183;2.224;2.398;3.073;2.639;3.229;5.060;5.069;2.883;1.693;3.619;2.124;3.363;3.646;4.450;4.342;4.125;6.939;5.276;6.339;6.354;6.100;5.895;5.743;5.669;5.575;5.523;5.566;5.454;5.289;5.008;4.873
-2.759;-2.666;-2.199;-1.099;-0.635;-0.338;-0.202;-0.135;-0.111;-0.203;-0.268;-0.343;-0.472;-0.356;-0.181;0.040;0.162;-0.051;-0.017;-0.218;-0.213;-0.214;-0.084;-0.060;-0.328;0.087;0.598;1.436;1.875;0.981;0.211;0.106;0.509;0.443;2.208;0.992;-0.161;1.815;2.026;1.806;1.179;0.410;0.729;0.917;2.677;1.545;0.557;1.417;0.759;1.171;0.290;0.805;1.016;0.632;1.202;2.332;4.130;1.420;1.141;1.716;1.651;2.256;4.876;4.388;3.480;0.388;1.183;1.182;1.719;2.798;3.175;1.050;2.561;1.433;2.851;3.404;3.804;4.627;4.494;2.855;0.714;2.355;2.079;1.883;4.375;3.965;3.641;4.318;6.092;4.860;5.554;6.698;6.214;5.981;5.828;5.771;5.617;5.565;5.580;5.531;5.339;5.216;4.937
-2.884;-2.711;-2.129;-1.403;-0.641;-0.403;-0.263;-0.199;-0.208;-0.266;-0.343;-0.489;-0.534;-0.540;-0.323;0.230;0.414;0.045;0.024;-0.094;-0.201;-0.039;-0.053;-0.190;-0.119;0.188;0.730;1.456;1.124;1.253;0.537;0.170;0.408;0.883;1.111;0.905;1.015;1.135;1.599;2.089;2.425;2.062;1.649;0.594;2.426;1.454;0.108;1.674;2.318;1.968;-0.170;1.175;1.058;0.707;1.816;1.669;3.115;1.895;1.199;2.313;2.042;2.241;4.851;3.146;3.371;0.361;0.815;0.402;2.115;2.353;2.789;0.878;2.987;0.867;2.437;3.810;4.345;3.658;4.807;3.531;-0.754;2.520;2.444;2.880;3.526;3.589;3.755;4.048;5.055;4.419;5.287;6.881;6.568;6.019;5.883;5.834;5.678;5.587;5.647;5.574;5.401;5.266;5.129
-3.001;-2.754;-2.094;-1.388;-0.850;-0.451;-0.340;-0.263;-0.250;-0.244;-0.403;-0.528;-0.579;-0.672;-0.842;0.199;0.522;0.167;0.188;0.013;-0.023;-0.065;0.020;-0.027;0.109;0.441;0.674;1.510;1.763;0.521;0.980;-0.061;0.068;0.612;0.715;0.784;1.538;0.918;1.161;1.445;3.622;3.928;3.109;0.379;2.819;2.403;0.802;-0.125;0.939;1.876;0.224;-0.035;0.996;2.605;2.108;1.567;1.204;2.287;2.365;2.515;1.679;2.203;4.546;3.775;3.283;0.046;0.726;1.053;2.163;1.660;2.306;1.634;2.863;1.696;2.361;4.208;5.570;2.797;4.123;3.981;0.900;1.974;2.731;3.071;0.717;4.165;4.164;4.853;3.984;4.299;5.959;6.809;6.670;6.318;5.948;5.927;5.734;5.627;5.628;5.619;5.456;5.362;5.173
-3.087;-2.785;-2.058;-1.368;-0.863;-0.563;-0.379;-0.273;-0.230;-0.286;-0.357;-0.543;-0.638;-0.669;-0.891;-0.235;0.488;0.076;0.184;0.072;0.436;-0.023;-0.036;0.081;-0.098;0.544;0.959;1.597;2.452;1.103;0.747;-0.383;0.415;0.453;1.087;-0.141;2.139;0.802;1.179;0.624;3.950;4.975;2.287;0.943;0.859;1.599;1.008;0.158;0.675;2.035;0.183;0.242;1.014;2.922;2.288;1.292;1.675;2.203;2.100;1.309;1.667;2.151;4.163;3.564;3.477;-0.719;0.933;1.917;1.469;2.010;2.582;2.164;1.820;2.359;2.900;4.421;3.896;3.141;4.645;1.645;1.793;1.919;2.897;2.909;1.992;4.903;4.723;3.911;3.066;5.147;6.597;6.867;6.768;6.366;6.068;6.001;5.837;5.687;5.716;5.681;5.546;5.416;5.268
-3.264;-3.111;-2.044;-1.364;-0.867;-0.589;-0.421;-0.178;-0.221;-0.284;-0.449;-0.527;-0.726;-0.519;-0.851;-0.495;0.163;0.076;0.114;0.172;-0.181;0.392;0.211;0.372;0.102;0.120;0.854;0.943;2.597;0.513;0.406;-0.150;0.673;0.024;0.637;0.180;2.321;1.388;0.230;0.230;1.792;5.111;1.851;1.408;1.179;1.064;0.842;0.470;0.679;2.001;1.076;0.825;1.143;2.779;2.391;-0.548;2.881;3.166;2.319;2.153;1.678;2.226;3.584;3.067;2.863;-1.486;0.990;2.166;0.960;1.555;2.545;1.281;1.394;2.464;1.942;4.226;4.316;2.987;3.933;3.621;0.035;2.678;3.974;2.384;3.514;3.327;4.123;3.692;3.106;3.906;7.052;7.018;6.963;6.538;6.219;6.093;5.918;5.752;5.750;5.725;5.605;5.514;5.329
-3.568;-3.123;-2.379;-1.355;-0.877;-0.565;-0.239;-0.143;-0.207;-0.318;-0.500;-0.604;-0.732;-0.628;-0.882;-0.731;-0.138;-0.022;-0.068;0.294;-0.064;0.243;0.832;0.601;0.445;0.620;0.283;0.675;2.376;0.665;0.511;1.267;0.291;0.537;0.543;0.963;-0.046;2.133;0.561;0.096;1.472;4.274;2.137;1.298;1.432;1.535;0.309;1.014;0.976;1.944;0.991;1.359;1.384;2.883;2.159;0.045;3.326;3.610;2.833;1.720;2.748;1.904;3.011;3.306;2.884;1.809;0.752;1.683;1.800;1.714;2.794;0.707;1.657;2.544;1.984;3.297;4.706;2.781;3.555;3.107;2.235;2.037;3.814;4.620;3.698;4.572;2.236;3.470;3.913;3.644;5.383;7.080;6.952;6.666;6.357;6.253;5.978;5.856;5.793;5.750;5.735;5.572;5.425
-3.684;-3.111;-2.327;-1.613;-0.814;-0.489;-0.212;-0.122;-0.264;-0.508;-0.595;-0.654;-0.594;-0.633;-1.033;-0.957;-0.483;-0.412;-0.394;0.151;0.094;0.315;0.592;0.430;0.800;0.512;0.877;0.618;2.374;1.479;-0.137;2.354;0.524;0.431;0.690;1.198;-0.046;2.927;1.393;-0.143;0.242;1.686;2.881;1.580;4.098;3.067;-0.534;1.611;1.597;1.335;0.410;0.679;1.301;2.456;2.337;0.656;2.801;2.600;2.445;1.651;2.967;2.513;2.186;3.294;3.734;0.875;0.548;1.581;2.846;1.751;2.823;1.924;1.927;2.585;1.670;3.758;2.877;3.759;3.935;1.128;1.863;1.092;4.559;4.537;5.059;3.894;0.281;3.684;4.507;3.589;5.164;6.524;7.079;6.772;6.447;6.346;6.062;5.865;5.837;5.785;5.759;5.664;5.492
-3.739;-3.067;-2.166;-1.532;-0.724;-0.449;-0.278;-0.228;-0.323;-0.646;-0.779;-0.688;-0.565;-0.538;-1.361;-1.290;-1.026;-0.784;-0.172;-0.149;0.371;-0.308;0.379;0.157;0.768;0.780;0.655;0.077;2.209;1.458;-0.872;1.214;0.044;-0.355;0.264;0.954;-0.048;2.172;2.883;-0.135;-0.910;0.839;2.079;4.030;2.996;3.356;0.528;1.161;1.891;0.883;0.067;0.418;2.192;0.846;1.912;0.828;2.881;1.157;2.323;2.863;1.662;1.385;-0.066;3.244;5.411;-0.077;0.684;2.134;2.628;2.737;2.748;1.953;2.110;2.447;1.650;3.413;3.677;3.814;4.060;0.834;1.626;2.253;4.109;2.254;5.320;3.713;2.586;5.309;4.127;3.848;5.112;5.835;6.948;6.853;6.533;6.394;6.228;5.954;5.931;5.819;5.771;5.723;5.556
